id_pelicula,titulo,popularidad,promedio_votos,cantidad_votos,presupuesto,ingresos,codigo_idioma_iso,nombre_compania_produccion,nombre_pais,fecha_estreno,nombre_actor,director,porcentage_ganancias,Action,Adventure,Animation,Comedy,Crime,Desconocido,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
11081,Taking Lives,7.86,6.0,356.0,45000000,65470529,en,Village Roadshow Pictures,United States of America,2004-03-19,Angelina Jolie,D.J. Caruso,145.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11085,Mutiny on the Bounty,5.86,6.5,68.0,19000000,13680000,en,Metro-Goldwyn-Mayer (MGM),United States of America,1962-11-08,Trevor Howard,Lewis Milestone,72.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11086,The Majestic,8.06,6.6,193.0,72000000,37317558,en,Village Roadshow Pictures,United States of America,2001-12-21,Jim Carrey,Frank Darabont,51.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11087,The Hand that Rocks the Cradle,6.669999999999999,6.5,196.0,11700000,88036683,hu,Hollywood Pictures,United States of America,1992-01-10,Annabella Sciorra,Curtis Hanson,752.4500000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11090,The Animal,8.47,4.6,310.0,22000000,84772742,en,Revolution Studios,United States of America,2001-06-01,Rob Schneider,Luke Greenfield,385.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11091,Riding in Cars with Boys,4.56,6.5,108.0,48000000,35743308,en,Columbia Pictures,United States of America,2001-10-19,Drew Barrymore,Penny Marshall,74.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11092,Presumed Innocent,7.03,6.6,155.0,22000000,221303188,en,Mirage Enterprises,United States of America,1990-07-26,Harrison Ford,Alan J. Pakula,1005.92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11093,House of Sand and Fog,9.25,7.0,202.0,16500000,16942795,en,DreamWorks SKG,United States of America,2003-12-19,Jennifer Connelly,Vadim Perelman,102.68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11096,Hide and Seek,6.1,6.1,455.0,25000000,122644820,en,Twentieth Century Fox Film Corporation,United States of America,2005-01-27,Robert De Niro,John Polson,490.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11113,My Fair Lady,12.49,7.4,361.0,17000000,72070731,en,Warner Bros.,United States of America,1964-10-21,Audrey Hepburn,George Cukor,423.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11123,Earthquake,6.66,5.6,76.0,7000000,79666653,en,Universal Pictures,United States of America,1974-11-15,Charlton Heston,Mark Robson,1138.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11128,Ladder 49,7.65,6.2,213.0,60000000,74541707,en,Casey Silver Productions,United States of America,2004-10-01,Joaquin Phoenix,Jay Russell,124.23999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11129,Human Traffic,4.99,6.8,98.0,600000,4000000,en,Irish Screen,United Kingdom,1999-06-04,John Simm,Justin Kerrigan,666.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11130,The Princess Diaries 2: Royal Engagement,8.25,6.0,726.0,40000000,95149435,en,Walt Disney Pictures,United States of America,2004-08-06,Anne Hathaway,Garry Marshall,237.87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11132,Confessions of a Teenage Drama Queen,7.42,5.1,228.0,15000000,29331068,en,Walt Disney Pictures,Germany,2004-02-17,Lindsay Lohan,Sara Sugarman,195.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11133,Poltergeist II: The Other Side,6.7,5.8,172.0,19000000,40996665,en,Metro-Goldwyn-Mayer (MGM),United States of America,1986-05-23,Craig T. Nelson,Brian Gibson,215.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11134,Police Story 3: Supercop,6.75,6.7,109.0,900000,20483423,cn,Golden Harvest Company,Hong Kong,1992-07-04,Jackie Chan,Stanley Tong,2275.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11135,The Rescuers Down Under,1.56,6.6,303.0,37931000,47431461,da,Walt Disney Pictures,United States of America,1990-11-16,Bob Newhart,Hendel Butoy,125.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11141,Laws of Attraction,5.739999999999999,5.599999999999999,104.0,28000000,30016165,en,New Line Cinema,Germany,2004-04-04,Pierce Brosnan,Peter Howitt,107.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11153,National Lampoon's Vacation,7.75,7.1,412.0,15000000,61399552,en,Warner Bros.,United States of America,1983-07-28,Chevy Chase,Harold Ramis,409.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11158,Honey I Blew Up the Kid,12.34,4.8,272.0,40000000,58662452,en,Walt Disney Pictures,United States of America,1992-07-16,Rick Moranis,Randal Kleiser,146.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11159,Secrets & Lies,11.22,7.1,127.0,4500000,13417292,en,Channel Four Films,United Kingdom,1996-05-24,Timothy Spall,Mike Leigh,298.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11165,Tora! Tora! Tora!,7.260000000000001,6.900000000000001,150.0,25485000,29548291,en,Twentieth Century Fox Film Corporation,Japan,1970-01-26,Martin Balsam,Richard Fleischer,115.94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11167,Peeping Tom,7.23,7.6,148.0,150000,83957,en,National Film Finance Corporation (NFFC),United Kingdom,1960-04-06,Karlheinz Böhm,Michael Powell,55.97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11169,Spartan,7.36,6.3,104.0,19250000,8112712,en,Epsilon Motion Pictures,Germany,2004-03-12,Val Kilmer,David Mamet,42.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11170,We Are Marshall,5.4,6.7,189.0,65000000,43545364,en,Legendary Pictures,United States of America,2006-12-12,Matthew McConaughey,McG,66.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11172,Music and Lyrics,7.2,6.2,569.0,40000000,145896422,en,Village Roadshow Pictures,United States of America,2007-02-09,Drew Barrymore,Marc Lawrence,364.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11185,"See No Evil, Hear No Evil",17.37,6.4,220.0,18000000,46908987,en,TriStar Pictures,United States of America,1989-05-12,Richard Pryor,Arthur Hiller,260.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11186,Child's Play 2,14.31,5.8,323.0,13000000,35763605,en,Universal Pictures,United States of America,1990-11-09,Alex Vincent,John Lafia,275.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11187,Child's Play 3,24.52,5.5,274.0,13000000,20560255,cs,Universal Pictures,United Kingdom,1991-08-30,Justin Whalin,Jack Bender,158.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11202,Patton,14.38,7.3,327.0,12000000,89800000,en,Twentieth Century Fox Film Corporation,United States of America,1970-01-25,George C. Scott,Franklin J. Schaffner,748.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11206,Wait Until Dark,6.22,7.5,112.0,4000000,11000000,en,Warner Bros.,United States of America,1967-10-26,Audrey Hepburn,Terence Young,275.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11208,Wicker Park,5.61,6.7,159.0,30000000,13001257,en,Lakeshore Entertainment,United States of America,2004-09-03,Josh Hartnett,Paul McGuigan,43.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11209,The Alamo,4.74,6.5,63.0,12000000,7900000,cs,United Artists,United States of America,1960-10-23,John Wayne,John Wayne,65.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11212,Baby's Day Out,12.51,5.8,281.0,50000000,16671505,en,Twentieth Century Fox Film Corporation,United States of America,1994-07-01,Joe Mantegna,Patrick Read Johnson,33.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11217,Club Dread,6.580000000000001,5.1,107.0,8500000,5001655,en,Fox Searchlight Pictures,United States of America,2004-02-27,Kevin Heffernan,Jay Chandrasekhar,58.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11219,The Trouble with Harry,6.49,6.9,152.0,1200000,7000000,en,Paramount Pictures,United States of America,1955-10-03,Edmund Gwenn,Alfred Hitchcock,583.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11221,Best Defense,1.98,3.6,25.0,18000000,19265302,en,Paramount Pictures,United States of America,1984-07-20,Dudley Moore,Willard Huyck,107.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11224,Cinderella,14.44,6.8,1760.0,2900000,263591415,en,RKO Radio Pictures,United States of America,1950-03-04,Ilene Woods,Clyde Geronimi,9089.36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11228,Daylight,12.0,5.8,385.0,80000000,159212469,en,Universal Pictures,United States of America,1996-12-06,Sylvester Stallone,Rob Cohen,199.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11231,The Next Karate Kid,9.97,4.8,202.0,12000000,15826984,en,Columbia Pictures Corporation,United States of America,1994-07-18,Pat Morita,Christopher Cain,131.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11237,Anacondas: The Hunt for the Blood Orchid,10.75,4.9,200.0,20000000,70992898,en,Screen Gems,United States of America,2004-08-26,Johnny Messner,Dwight H. Little,354.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11240,My Beautiful Laundrette,2.7900000000000005,6.599999999999999,51.0,860000,2451545,en,Channel Four Films,United Kingdom,1985-09-07,Gordon Warnecke,Stephen Frears,285.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11247,A Cinderella Story,8.39,6.099999999999999,737.0,19000000,70067909,cs,Gaylord Films,Canada,2004-07-10,Hilary Duff,Mark Rosman,368.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11249,Seed of Chucky,15.22,4.9,302.0,12000000,24829644,en,Rogue Pictures,Romania,2004-11-11,Brad Dourif,Don Mancini,206.91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11252,Psycho,6.72,4.8,233.0,60000000,37141130,en,Imagine Entertainment,United States of America,1998-12-04,Vince Vaughn,Gus Van Sant,61.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11253,Hellboy II: The Golden Army,11.93,6.5,1555.0,85000000,160388063,en,Universal Pictures,Germany,2008-07-11,Ron Perlman,Guillermo del Toro,188.68999999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11257,A Room with a View,6.18,6.900000000000001,164.0,3000000,20966644,en,Goldcrest Films International,United Kingdom,1985-12-13,Maggie Smith,James Ivory,698.89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11258,Hard Rain,6.359999999999999,5.5,181.0,70000000,19870567,en,Paramount Pictures,Denmark,1998-01-16,Morgan Freeman,Mikael Salomon,28.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11259,Far and Away,7.47,6.3,294.0,60000000,137783840,en,Imagine Entertainment,United States of America,1992-05-22,Tom Cruise,Ron Howard,229.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11260,Meet Dave,11.54,5.1,381.0,60000000,50650079,en,Twentieth Century Fox Film Corporation,United States of America,2008-07-08,Eddie Murphy,Brian Robbins,84.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11281,Halloween II,13.5,6.4,370.0,2500000,25533818,en,Universal Pictures,United States of America,1981-10-30,Jamie Lee Curtis,Rick Rosenthal,1021.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11282,Harold & Kumar Go to White Castle,8.34,6.6,709.0,9000000,23936908,en,New Line Cinema,United States of America,2004-05-30,John Cho,Danny Leiner,265.97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11283,Nanny McPhee,9.81,6.4,742.0,25000000,122489822,en,Universal Pictures,France,2005-10-21,Emma Thompson,Kirk Jones,489.9599999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11284,Freddy's Dead: The Final Nightmare,11.56,5.1,280.0,11000000,34872033,en,New Line Cinema,United States of America,1991-09-05,Robert Englund,Rachel Talalay,317.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11285,Cocoon: The Return,12.17,5.4,103.0,17500000,25024919,en,Twentieth Century Fox Film Corporation,United States of America,1988-09-13,Don Ameche,Daniel Petrie,143.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11286,The Cannonball Run,6.69,6.2,161.0,18000000,72179579,ja,Eurasia Investments,United States of America,1981-06-19,Burt Reynolds,Hal Needham,401.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11287,A League of Their Own,10.85,6.8,362.0,40000000,107458785,en,Columbia Pictures Corporation,United States of America,1992-07-01,Tom Hanks,Penny Marshall,268.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11296,Birdy,16.24,6.9,112.0,12000000,1400000,en,TriStar Pictures,United States of America,1984-12-14,Matthew Modine,Alan Parker,11.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11298,The Howling,6.72,6.400000000000001,165.0,1000000,17985893,en,AVCO Embassy Pictures,United States of America,1981-04-03,Patrick Macnee,Joe Dante,1798.59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11302,Bananas,4.33,6.7,167.0,2000000,11833696,yi,United Artists,United States of America,1971-04-28,Woody Allen,Woody Allen,591.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11306,Extreme Measures,4.99,5.7,80.0,38000000,17380126,en,Columbia Pictures,United States of America,1996-09-27,Hugh Grant,Michael Apted,45.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11307,The World According to Garp,5.04,6.9,87.0,17000000,29712172,en,Warner Bros.,United States of America,1982-08-13,Robin Williams,George Roy Hill,174.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11309,Hardware,6.03,5.599999999999999,88.0,1500000,5728953,en,Palace Pictures,United Kingdom,1990-09-14,Dylan McDermott,Richard Stanley,381.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11313,Hearts in Atlantis,6.43,6.5,132.0,31000000,24185781,en,Village Roadshow Pictures,Australia,2001-09-07,Anthony Hopkins,Scott Hicks,78.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11319,The Rescuers,11.32,6.7,609.0,1200000,71215869,en,Walt Disney Productions,United States of America,1977-06-22,Bob Newhart,John Lounsbery,5934.66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11321,Seven Pounds,21.71,7.5,2092.0,55000000,168167691,en,Columbia Pictures,United States of America,2008-12-18,Will Smith,Gabriele Muccino,305.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11322,Public Enemies,10.36,6.5,1371.0,80000000,214104620,en,Universal Pictures,United States of America,2009-07-01,Christian Bale,Michael Mann,267.63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11323,The Informant!,11.7,6.0,305.0,22000000,35424826,en,Section Eight,United States of America,2009-09-18,Matt Damon,Steven Soderbergh,161.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11324,Shutter Island,15.81,7.8,6559.0,80000000,294804195,en,Paramount Pictures,United States of America,2010-02-18,Leonardo DiCaprio,Martin Scorsese,368.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11326,Tommy,6.34,6.5,69.0,5000000,34251525,en,Columbia Pictures,United Kingdom,1975-03-19,Oliver Reed,Ken Russell,685.0300000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11327,Midnight Express,7.19,7.599999999999999,309.0,2300000,35000000,en,Columbia Pictures,United Kingdom,1978-09-12,Brad Davis,Alan Parker,1521.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11329,Runaway Jury,8.81,6.9,354.0,60000000,80154140,en,Regency Enterprises,United States of America,2003-10-09,John Cusack,Gary Fleder,133.59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11336,The Dead Zone,11.19,6.900000000000001,320.0,10000000,20766616,en,Paramount Pictures,United States of America,1983-10-21,Christopher Walken,David Cronenberg,207.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11337,Stardust Memories,5.72,6.9,96.0,10000000,10389003,en,United Artists,United States of America,1980-09-26,Woody Allen,Woody Allen,103.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11338,Into the Night,5.71,6.4,59.0,11400000,6700000,en,Universal Pictures,United States of America,1985-02-15,Jeff Goldblum,John Landis,58.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11347,The Lair of the White Worm,9.97,5.8,59.0,2500000,1189315,en,White Lair,United Kingdom,1988-09-14,Amanda Donohoe,Ken Russell,47.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11351,Jeepers Creepers 2,14.79,5.5,304.0,17000000,63102666,en,United Artists,United States of America,2003-08-08,Ray Wise,Victor Salva,371.19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11352,Always,5.44,6.0,136.0,31000000,74134790,en,Universal Pictures,United States of America,1989-12-22,Richard Dreyfuss,Steven Spielberg,239.14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11355,Never Been Kissed,7.26,5.8,378.0,25000000,84565230,en,Fox 2000 Pictures,United States of America,1999-04-09,Drew Barrymore,Raja Gosnell,338.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11357,Halloween 4: The Return of Michael Myers,6.2,5.9,212.0,5000000,17768757,en,Dimension Films,United States of America,1988-10-21,Donald Pleasence,Dwight H. Little,355.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11358,Walking Tall,10.58,6.0,387.0,56000000,57223890,en,Metro-Goldwyn-Mayer (MGM),United States of America,2004-04-02,Dwayne Johnson,Kevin Bray,102.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11360,Dumbo,14.660000000000002,6.8,1206.0,812000,1600000,en,RKO Radio Pictures,United States of America,1941-10-22,Sterling Holloway,Samuel Armstrong,197.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11361,Halloween 5: The Revenge of Michael Myers,6.59,5.3,187.0,5000000,11642254,en,Trans Pacific Films,United States of America,1989-10-12,Donald Pleasence,Dominique Othenin-Girard,232.85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11362,The Count of Monte Cristo,10.77,7.3,463.0,35000000,75395048,en,Spyglass Entertainment,United States of America,2002-01-23,Jim Caviezel,Kevin Reynolds,215.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11363,She's the One,10.83,5.7,71.0,3500000,9482579,en,Fox Searchlight Pictures,United States of America,1996-08-26,Edward Burns,Edward Burns,270.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11370,The Musketeer,4.26,5.2,56.0,40000000,27053815,en,Crystal Sky Worldwide,United Kingdom,2001-09-07,Catherine Deneuve,Peter Hyams,67.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11371,The Score,14.74,6.7,436.0,68000000,71069884,en,Paramount Pictures,Germany,2001-07-13,Robert De Niro,Frank Oz,104.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11375,Hollywood Homicide,11.08,5.0,172.0,75000000,51142659,en,Columbia Pictures,United States of America,2003-06-09,Harrison Ford,Ron Shelton,68.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11377,House on Haunted Hill,10.19,5.5,211.0,19000000,40846082,en,Dark Castle Entertainment,United States of America,1999-10-29,Geoffrey Rush,William Malone,214.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11380,Bones,6.51,4.3,36.0,10000000,7316658,en,New Line Cinema,United States of America,2001-10-24,Snoop Dogg,Ernest R. Dickerson,73.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11386,The Crying Game,7.400000000000001,6.9,180.0,3705538,62548947,en,Miramax Films,Japan,1992-09-02,Stephen Rea,Neil Jordan,1687.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11393,The Natural,12.32,7.0,162.0,28000000,47951979,en,TriStar Pictures,United States of America,1984-05-11,Robert Redford,Barry Levinson,171.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11395,The Santa Clause,9.67,6.3,501.0,22000000,189833357,en,Walt Disney Pictures,United States of America,1994-11-10,Tim Allen,John Pasquin,862.88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11397,Not Another Teen Movie,9.1,5.5,444.0,16000000,66468332,en,Original Film,United States of America,2001-12-07,Chyler Leigh,Joel Gallen,415.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11398,The Art of War,9.8,5.6,136.0,40000000,30199105,en,Amen Ra Films,Canada,2000-08-23,Wesley Snipes,Christian Duguay,75.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11400,The New World,7.69,6.4,336.0,30000000,30536013,en,New Line Cinema,United States of America,2005-12-25,Colin Farrell,Terrence Malick,101.79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11411,Superman IV: The Quest for Peace,7.99,4.1,327.0,17000000,19300000,en,Cannon Films,United Kingdom,1987-07-23,Christopher Reeve,Sidney J. Furie,113.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11412,The Long Kiss Goodnight,14.479999999999999,6.400000000000001,323.0,65000000,89456761,en,New Line Cinema,United States of America,1996-10-11,Geena Davis,Renny Harlin,137.63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11416,The Mission,11.24,7.1,295.0,24500000,17218023,en,Goldcrest Films International,France,1986-09-29,Robert De Niro,Roland Joffé,70.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11419,Vegas Vacation,9.3,6.0,175.0,25000000,36400360,en,Jerry Weintraub Productions,United States of America,1997-02-13,Chevy Chase,Stephen Kessler,145.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11426,From Here to Eternity,5.36,7.2,137.0,1650000,30500000,en,Columbia Pictures Corporation,United States of America,1953-08-28,Burt Lancaster,Fred Zinnemann,1848.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11431,Fever Pitch,6.73,5.9,186.0,30000000,50451307,en,Fox 2000 Pictures,Germany,2005-04-06,Drew Barrymore,Bobby Farrelly,168.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11439,The Ghost Writer,6.760000000000001,6.7,681.0,45000000,60222298,en,Studio Babelsberg,Germany,2010-02-12,Ewan McGregor,Roman Polanski,133.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11442,Halloween: Resurrection,8.5,4.5,230.0,13000000,37664855,en,Dimension Films,United States of America,2002-07-01,Jamie Lee Curtis,Rick Rosenthal,289.73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11448,Mighty Aphrodite,15.9,6.7,145.0,15000000,6700000,en,Miramax Films,United States of America,1995-09-13,Woody Allen,Woody Allen,44.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11451,Herbie Fully Loaded,9.35,5.1,559.0,50000000,66002004,en,Walt Disney Pictures,United States of America,2005-06-22,Lindsay Lohan,Angela Robinson,132.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11452,National Lampoon’s Van Wilder,7.67,5.9,867.0,5000000,38275483,en,Tapestry Films,United States of America,2002-03-29,Ryan Reynolds,Walt Becker,765.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11453,Deuce Bigalow: European Gigolo,5.34,4.6,232.0,22000000,22400154,nl,Columbia Pictures Corporation,United States of America,2005-08-06,Rob Schneider,Mike Bigelow,101.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11454,Manhunter,0.34,6.8,340.0,15000000,8620929,en,De Laurentiis Entertainment Group (DEG),United States of America,1986-08-14,William Petersen,Michael Mann,57.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11456,Domestic Disturbance,6.35,5.4,115.0,75000000,54249294,en,Paramount Pictures,United States of America,2001-10-30,John Travolta,Harold Becker,72.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11459,Sky High,8.06,5.8,568.0,35000000,86369815,en,Walt Disney Pictures,United States of America,2005-07-29,Michael Angarano,Mike Mitchell,246.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11460,Red Eye,6.34,6.2,471.0,26000000,57891803,en,DreamWorks SKG,United States of America,2005-08-04,Rachel McAdams,Wes Craven,222.66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11462,Suspicion,5.66,7.1,140.0,1103000,4500000,en,RKO Radio Pictures,United States of America,1941-11-14,Cary Grant,Alfred Hitchcock,407.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11468,Salton Sea,12.11,7.0,109.0,18000000,676698,en,Castle Rock Entertainment,United States of America,2002-01-01,Val Kilmer,D.J. Caruso,3.76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
